id,nombre,edad,ciudad,carrera,semestre,promedio,trabaja,ingreso_mensual,internet,computadora
348,Sofía 348,23,Guatemala,Ing. Sistemas,6,64,True,4591,True,False
349,Paola 349,24,Antigua,Ing. Sistemas,2,99,False,6515,False,True
350,Lucía 350,19,Mixco,Ing. Sistemas,5,96,False,2567,False,False
351,Javier 351,26,Guatemala,Ing. Sistemas,8,68,False,4263,True,False
352,María 352,26,Guatemala,Ing. Electrónica,1,64,True,6017,False,True
353,Luis 353,29,Guatemala,Ing. Eléctrica,2,81,True,4148,True,False
354,María 354,23,Guatemala,Ing. Eléctrica,1,70,True,4118,False,True
355,Diego 355,20,Quetzaltenango,Ing. Sistemas,3,72,False,3043,False,False
356,Luis 356,30,Mixco,Ing. Sistemas,4,94,False,3991,True,True
357,Lucía 357,27,Quetzaltenango,Ing. Eléctrica,9,83,True,3211,False,False
358,Ana 358,21,Quetzaltenango,Ing. Eléctrica,2,82,False,6975,False,True
359,Lucía 359,27,Mixco,Ing. Eléctrica,6,60,True,4642,False,True
360,Sofía 360,26,Guatemala,Ing. Sistemas,1,91,True,3570,True,True
361,Lucía 361,20,Mixco,Ing. Electrónica,10,65,True,4234,False,True
362,Diego 362,27,Villa Nueva,Ing. Electrónica,10,84,False,5286,False,False
363,Sofía 363,30,Villa Nueva,Ing. Eléctrica,1,67,True,2734,False,False
364,Lucía 364,20,Quetzaltenango,Ing. Eléctrica,5,100,False,6502,False,False
365,Ana 365,20,Villa Nueva,Ing. Sistemas,9,88,True,2478,True,False
366,Luis 366,29,Villa Nueva,Ing. Sistemas,2,89,False,5909,True,True
367,Lucía 367,27,Guatemala,Ing. Sistemas,4,81,True,3075,True,True
368,Javier 368,24,Mixco,Ing. Electrónica,7,82,True,5537,True,False
369,María 369,22,Guatemala,Ing. Sistemas,7,73,False,2635,False,True
370,Paola 370,21,Antigua,Ing. Electrónica,2,84,False,5283,True,False
371,Luis 371,28,Antigua,Ing. Eléctrica,10,70,False,7687,True,True
372,Javier 372,20,Antigua,Ing. Eléctrica,6,83,True,5824,True,True
373,Diego 373,18,Antigua,Ing. Eléctrica,7,73,False,2324,True,False
374,Ana 374,25,Mixco,Ing. Electrónica,2,69,False,2655,True,False
375,María 375,28,Mixco,Ing. Sistemas,4,84,True,5166,False,True
376,Carlos 376,24,Villa Nueva,Ing. Eléctrica,8,99,True,3081,True,False
377,Carlos 377,21,Villa Nueva,Ing. Eléctrica,5,81,False,7960,True,False
378,Ana 378,26,Antigua,Ing. Eléctrica,3,66,True,3657,True,True
379,Javier 379,26,Mixco,Ing. Electrónica,6,98,True,5229,False,True
380,Luis 380,25,Villa Nueva,Ing. Eléctrica,7,61,False,7728,True,False
381,Javier 381,29,Quetzaltenango,Ing. Electrónica,5,68,True,3092,True,False
382,Lucía 382,24,Villa Nueva,Ing. Eléctrica,4,83,False,3696,False,False
383,Ana 383,30,Antigua,Ing. Sistemas,10,65,True,7198,True,False
384,Carlos 384,23,Quetzaltenango,Ing. Electrónica,6,93,True,2353,False,True
385,Carlos 385,21,Quetzaltenango,Ing. Eléctrica,8,68,True,7859,False,True
386,Sofía 386,23,Quetzaltenango,Ing. Eléctrica,9,79,True,3787,True,True
387,Lucía 387,29,Antigua,Ing. Electrónica,3,79,True,4582,True,False
388,Lucía 388,22,Mixco,Ing. Electrónica,7,80,False,4073,False,True
389,María 389,20,Villa Nueva,Ing. Eléctrica,8,68,False,6830,False,True
390,Ana 390,26,Guatemala,Ing. Sistemas,6,70,True,5960,True,True
391,Javier 391,30,Antigua,Ing. Electrónica,8,67,True,5843,True,True
392,Carlos 392,21,Guatemala,Ing. Sistemas,10,83,False,2524,True,False
393,Javier 393,25,Villa Nueva,Ing. Electrónica,2,68,False,5698,False,False
394,Javier 394,29,Quetzaltenango,Ing. Electrónica,3,70,True,3317,False,True
395,María 395,23,Mixco,Ing. Electrónica,10,69,False,4261,True,False
396,Ana 396,19,Mixco,Ing. Electrónica,6,79,True,6042,False,False
397,Lucía 397,23,Mixco,Ing. Sistemas,7,66,True,7831,False,False
398,Ana 398,22,Quetzaltenango,Ing. Electrónica,6,75,False,2616,False,False
399,María 399,29,Guatemala,Ing. Eléctrica,7,71,True,2567,True,True
400,Sofía 400,24,Guatemala,Ing. Sistemas,3,86,True,2464,False,True
401,Javier 401,24,Villa Nueva,Ing. Eléctrica,1,78,True,5855,True,True
402,Luis 402,22,Villa Nueva,Ing. Sistemas,6,90,False,7376,False,True
403,Luis 403,18,Mixco,Ing. Eléctrica,4,61,False,3629,False,False
404,Sofía 404,28,Guatemala,Ing. Sistemas,6,86,True,2676,True,False
405,Diego 405,28,Guatemala,Ing. Sistemas,8,66,False,3968,False,False
406,Carlos 406,29,Villa Nueva,Ing. Sistemas,8,96,False,4119,True,False
407,Carlos 407,24,Villa Nueva,Ing. Sistemas,5,76,False,2197,False,True
408,Sofía 408,27,Mixco,Ing. Electrónica,1,74,False,5980,False,False
409,Paola 409,26,Quetzaltenango,Ing. Sistemas,4,71,False,7618,True,False
410,Andrés 410,25,Quetzaltenango,Ing. Electrónica,6,92,False,3821,False,False
411,Andrés 411,27,Guatemala,Ing. Eléctrica,8,97,True,3710,False,False
412,Paola 412,26,Antigua,Ing. Electrónica,3,97,True,3437,True,False
413,Lucía 413,26,Guatemala,Ing. Sistemas,10,75,False,2292,False,False
414,Sofía 414,21,Guatemala,Ing. Sistemas,5,69,True,2014,True,True
415,Paola 415,22,Mixco,Ing. Eléctrica,2,75,False,2291,True,False
416,Paola 416,18,Antigua,Ing. Electrónica,8,93,False,4189,True,False
417,Ana 417,29,Antigua,Ing. Eléctrica,2,83,False,2679,False,False
418,Andrés 418,23,Guatemala,Ing. Electrónica,1,85,False,6453,True,True
419,Andrés 419,24,Antigua,Ing. Eléctrica,9,68,False,3077,False,False
420,Diego 420,24,Guatemala,Ing. Electrónica,7,89,True,3586,True,False
421,Andrés 421,20,Quetzaltenango,Ing. Electrónica,4,77,True,5173,False,True
422,Lucía 422,30,Quetzaltenango,Ing. Eléctrica,5,78,True,2904,True,True
423,Luis 423,20,Guatemala,Ing. Eléctrica,7,100,False,6651,True,True
424,Lucía 424,30,Antigua,Ing. Electrónica,6,78,False,7708,False,False
425,Diego 425,27,Mixco,Ing. Sistemas,8,96,True,5279,True,True
426,Luis 426,19,Mixco,Ing. Electrónica,10,97,True,2323,True,False
427,Paola 427,22,Quetzaltenango,Ing. Sistemas,10,81,False,2638,True,True
428,Luis 428,23,Mixco,Ing. Sistemas,4,83,False,5513,True,True
429,María 429,23,Mixco,Ing. Sistemas,3,81,False,2280,True,False
430,Lucía 430,19,Guatemala,Ing. Eléctrica,8,65,True,5710,False,False
431,Diego 431,20,Quetzaltenango,Ing. Sistemas,1,68,True,2904,False,True
432,Luis 432,20,Villa Nueva,Ing. Eléctrica,2,74,False,4479,True,True
433,Carlos 433,22,Guatemala,Ing. Sistemas,1,70,False,6136,False,False
434,Lucía 434,22,Quetzaltenango,Ing. Sistemas,4,64,True,6130,False,True
435,Javier 435,29,Antigua,Ing. Electrónica,9,66,True,3860,False,True
436,Sofía 436,30,Villa Nueva,Ing. Electrónica,3,98,False,3505,True,True
437,Ana 437,27,Quetzaltenango,Ing. Sistemas,4,87,False,4148,False,True
438,Sofía 438,24,Antigua,Ing. Sistemas,1,84,False,7460,False,True
439,Paola 439,27,Quetzaltenango,Ing. Electrónica,3,60,False,7744,False,False
440,Luis 440,18,Antigua,Ing. Sistemas,7,71,False,5850,True,True
441,Diego 441,29,Quetzaltenango,Ing. Electrónica,6,67,True,2477,False,True
442,Andrés 442,21,Guatemala,Ing. Electrónica,5,81,False,3541,False,True
443,Andrés 443,24,Guatemala,Ing. Eléctrica,9,67,True,4332,False,True
444,Carlos 444,26,Guatemala,Ing. Electrónica,7,99,True,5604,True,True
445,Diego 445,18,Mixco,Ing. Sistemas,9,68,False,5227,True,False
446,Lucía 446,23,Guatemala,Ing. Electrónica,1,78,False,6467,True,False
447,Ana 447,30,Antigua,Ing. Eléctrica,4,70,True,7082,False,True
448,Andrés 448,20,Guatemala,Ing. Eléctrica,3,94,False,2712,False,False
449,Luis 449,23,Antigua,Ing. Eléctrica,5,79,False,4776,False,True
450,Sofía 450,29,Mixco,Ing. Electrónica,10,92,True,4119,False,False
451,Diego 451,27,Mixco,Ing. Sistemas,3,85,True,7808,False,True
452,Javier 452,22,Antigua,Ing. Eléctrica,9,98,True,6527,True,True
453,Carlos 453,18,Guatemala,Ing. Sistemas,10,61,True,7011,True,True
454,Andrés 454,21,Villa Nueva,Ing. Electrónica,7,76,False,6703,True,False
455,Ana 455,19,Mixco,Ing. Sistemas,5,88,True,4368,False,True
456,Paola 456,19,Guatemala,Ing. Eléctrica,5,80,True,4450,True,True
457,Paola 457,26,Antigua,Ing. Electrónica,2,85,True,5764,False,False
458,Javier 458,21,Guatemala,Ing. Electrónica,8,94,False,3543,True,True
459,Sofía 459,23,Guatemala,Ing. Eléctrica,7,96,False,5523,True,True
460,Andrés 460,18,Villa Nueva,Ing. Sistemas,9,96,False,6733,True,True
461,Javier 461,25,Mixco,Ing. Eléctrica,9,93,True,3224,True,True
462,Diego 462,26,Quetzaltenango,Ing. Electrónica,10,75,True,5454,False,False
463,Carlos 463,22,Antigua,Ing. Electrónica,5,74,True,5685,False,False
464,Andrés 464,27,Guatemala,Ing. Eléctrica,9,83,True,7303,True,True
465,Andrés 465,20,Antigua,Ing. Eléctrica,6,87,False,7845,True,False
466,Andrés 466,23,Quetzaltenango,Ing. Electrónica,8,78,True,6049,True,True
467,Lucía 467,22,Villa Nueva,Ing. Electrónica,4,60,True,5642,True,False
468,María 468,21,Villa Nueva,Ing. Electrónica,1,98,True,6208,False,True
469,Andrés 469,20,Mixco,Ing. Eléctrica,9,60,True,7377,False,True
470,Diego 470,25,Antigua,Ing. Eléctrica,3,79,False,2836,False,True
471,Sofía 471,18,Quetzaltenango,Ing. Electrónica,4,71,False,6237,False,True
472,Paola 472,30,Guatemala,Ing. Electrónica,8,83,True,5297,True,True
473,Paola 473,30,Villa Nueva,Ing. Electrónica,3,84,True,5714,False,True
474,Javier 474,20,Mixco,Ing. Eléctrica,3,87,True,4172,False,False
475,Luis 475,23,Antigua,Ing. Sistemas,5,63,False,4116,True,True
476,Luis 476,22,Antigua,Ing. Electrónica,4,90,True,5200,False,False
477,Diego 477,25,Guatemala,Ing. Electrónica,9,62,True,6137,True,False
478,Carlos 478,27,Villa Nueva,Ing. Sistemas,6,72,False,6190,False,True
479,Javier 479,30,Guatemala,Ing. Electrónica,10,81,False,6374,True,False
480,Paola 480,19,Guatemala,Ing. Electrónica,3,79,False,5591,False,True
481,Carlos 481,18,Antigua,Ing. Eléctrica,5,89,True,7730,False,True
482,Sofía 482,18,Villa Nueva,Ing. Sistemas,3,97,False,3040,False,True
483,Javier 483,27,Quetzaltenango,Ing. Eléctrica,3,66,True,3909,False,True
484,Sofía 484,24,Quetzaltenango,Ing. Eléctrica,10,77,False,6492,True,True
485,Javier 485,20,Guatemala,Ing. Eléctrica,7,99,True,3427,True,False
486,Luis 486,19,Antigua,Ing. Sistemas,7,72,True,7586,True,False
487,Andrés 487,20,Antigua,Ing. Sistemas,8,96,True,2226,False,False
488,Sofía 488,23,Antigua,Ing. Sistemas,2,61,False,7001,False,True
489,Diego 489,18,Antigua,Ing. Eléctrica,4,70,False,5880,True,False
490,Andrés 490,21,Mixco,Ing. Electrónica,5,92,True,5570,True,True
491,Luis 491,20,Antigua,Ing. Sistemas,6,77,False,7164,True,False
492,Sofía 492,23,Guatemala,Ing. Sistemas,3,84,False,4061,True,False
493,Luis 493,24,Quetzaltenango,Ing. Electrónica,1,99,True,2083,False,True
494,Lucía 494,18,Mixco,Ing. Eléctrica,8,97,True,5320,False,False
495,Andrés 495,24,Guatemala,Ing. Eléctrica,7,68,False,6503,True,True
496,Diego 496,24,Mixco,Ing. Electrónica,9,100,True,7063,True,False
497,María 497,26,Quetzaltenango,Ing. Electrónica,1,92,False,4345,True,False
498,Diego 498,24,Mixco,Ing. Eléctrica,10,66,False,2149,True,False
499,Ana 499,21,Quetzaltenango,Ing. Eléctrica,6,84,True,4868,False,True
500,Carlos 500,30,Guatemala,Ing. Electrónica,5,96,True,5734,False,False
501,Carlos 501,25,Guatemala,Ing. Sistemas,10,71,True,4467,False,True
502,María 502,28,Quetzaltenango,Ing. Electrónica,8,71,True,6482,True,False
503,María 503,27,Guatemala,Ing. Sistemas,5,60,True,7505,True,True
504,Luis 504,30,Guatemala,Ing. Eléctrica,1,89,True,5828,False,False
505,Lucía 505,30,Guatemala,Ing. Electrónica,5,99,True,3028,False,True
506,Luis 506,27,Antigua,Ing. Electrónica,3,66,True,6562,True,True
507,Carlos 507,20,Villa Nueva,Ing. Sistemas,10,76,True,7360,True,True
508,Andrés 508,28,Quetzaltenango,Ing. Sistemas,6,95,True,5557,True,False
509,Carlos 509,29,Guatemala,Ing. Sistemas,4,89,True,6701,False,False
510,Diego 510,25,Mixco,Ing. Sistemas,10,75,True,4365,False,True
511,Andrés 511,29,Guatemala,Ing. Electrónica,9,79,False,7222,False,False
512,Carlos 512,26,Antigua,Ing. Electrónica,3,73,True,3688,False,False
513,Andrés 513,21,Villa Nueva,Ing. Electrónica,5,88,False,3496,False,True
514,Paola 514,20,Quetzaltenango,Ing. Sistemas,6,66,True,7770,True,True
515,Luis 515,25,Guatemala,Ing. Eléctrica,5,62,False,2412,False,False
516,Ana 516,26,Villa Nueva,Ing. Eléctrica,5,78,True,6693,True,False
517,Paola 517,30,Guatemala,Ing. Sistemas,8,83,True,3284,True,True
518,Diego 518,18,Villa Nueva,Ing. Electrónica,5,99,True,5192,False,False
519,Lucía 519,27,Mixco,Ing. Electrónica,9,93,False,3981,False,False
520,Andrés 520,26,Antigua,Ing. Eléctrica,10,90,False,5056,True,True
521,María 521,28,Quetzaltenango,Ing. Electrónica,3,82,True,5157,True,True
522,María 522,26,Mixco,Ing. Sistemas,10,64,True,4348,False,True
523,Javier 523,30,Mixco,Ing. Sistemas,5,75,True,4183,True,False
524,Lucía 524,26,Mixco,Ing. Eléctrica,2,91,False,5371,False,False
525,Diego 525,29,Mixco,Ing. Eléctrica,9,64,False,4271,False,True
526,Lucía 526,21,Mixco,Ing. Sistemas,7,97,True,2752,True,False
527,Ana 527,22,Villa Nueva,Ing. Sistemas,6,75,False,5786,False,True
528,Javier 528,20,Villa Nueva,Ing. Electrónica,1,72,False,6060,False,False
529,Javier 529,19,Guatemala,Ing. Electrónica,10,96,False,2936,False,False
530,Andrés 530,20,Villa Nueva,Ing. Sistemas,9,68,False,5497,False,True
531,Sofía 531,18,Guatemala,Ing. Sistemas,1,98,False,4245,False,False
532,Ana 532,22,Antigua,Ing. Eléctrica,2,85,False,3163,True,True
533,Paola 533,24,Antigua,Ing. Sistemas,6,84,True,3176,True,False
534,Carlos 534,26,Quetzaltenango,Ing. Eléctrica,4,98,False,3388,False,True
535,Lucía 535,20,Mixco,Ing. Sistemas,6,82,True,2148,True,True
536,Ana 536,23,Antigua,Ing. Eléctrica,3,83,True,7826,False,True
537,Ana 537,19,Villa Nueva,Ing. Eléctrica,6,86,True,6184,True,False
538,Andrés 538,30,Quetzaltenango,Ing. Electrónica,3,72,False,3490,False,True
539,María 539,19,Guatemala,Ing. Eléctrica,1,76,False,4564,False,False
540,Javier 540,25,Mixco,Ing. Sistemas,4,77,False,3632,True,False
541,Luis 541,19,Villa Nueva,Ing. Electrónica,2,86,True,7882,False,False
542,Lucía 542,26,Guatemala,Ing. Eléctrica,10,85,False,6174,True,True
543,Sofía 543,26,Guatemala,Ing. Electrónica,5,80,False,7570,True,False
544,Paola 544,22,Antigua,Ing. Sistemas,9,78,True,5903,True,False
545,Ana 545,29,Mixco,Ing. Eléctrica,9,60,True,7109,True,True
546,Javier 546,21,Villa Nueva,Ing. Sistemas,4,82,False,2798,False,False
547,María 547,28,Villa Nueva,Ing. Sistemas,1,60,False,5791,True,True
548,Javier 548,29,Mixco,Ing. Electrónica,2,64,True,3961,False,False
549,Carlos 549,26,Villa Nueva,Ing. Sistemas,1,87,True,2967,True,False
550,Sofía 550,24,Quetzaltenango,Ing. Eléctrica,6,75,False,3175,True,False
551,Ana 551,26,Quetzaltenango,Ing. Eléctrica,8,92,True,5994,False,True
552,Lucía 552,29,Mixco,Ing. Sistemas,3,97,False,3282,False,True
553,Andrés 553,19,Mixco,Ing. Sistemas,7,79,False,2618,False,True
554,Paola 554,29,Quetzaltenango,Ing. Eléctrica,10,93,True,4266,False,False
555,Javier 555,26,Quetzaltenango,Ing. Eléctrica,5,90,False,7908,True,False
556,Andrés 556,19,Guatemala,Ing. Sistemas,2,65,False,3309,True,True
557,Andrés 557,25,Quetzaltenango,Ing. Eléctrica,6,96,True,7232,False,False
558,Lucía 558,22,Villa Nueva,Ing. Eléctrica,2,80,False,3331,True,False
559,Sofía 559,19,Villa Nueva,Ing. Sistemas,9,95,True,6532,False,False
560,Andrés 560,28,Mixco,Ing. Eléctrica,4,71,False,3339,True,True
561,Andrés 561,21,Quetzaltenango,Ing. Electrónica,1,72,True,6687,True,True
562,María 562,26,Antigua,Ing. Sistemas,10,93,True,5109,False,True
563,Ana 563,29,Mixco,Ing. Sistemas,5,87,False,2394,True,True
564,Carlos 564,30,Guatemala,Ing. Sistemas,6,75,True,6383,False,False
565,Diego 565,25,Quetzaltenango,Ing. Eléctrica,4,80,False,5376,True,False
566,Carlos 566,24,Villa Nueva,Ing. Eléctrica,6,67,False,2255,True,False
567,Luis 567,20,Villa Nueva,Ing. Sistemas,1,63,False,2489,False,False
568,Ana 568,29,Guatemala,Ing. Eléctrica,9,66,True,4343,False,False
569,Luis 569,26,Quetzaltenango,Ing. Electrónica,10,63,False,2922,True,False
570,Luis 570,20,Guatemala,Ing. Sistemas,9,65,True,4918,False,False
571,Sofía 571,18,Antigua,Ing. Sistemas,1,69,True,2593,True,True
572,Luis 572,24,Antigua,Ing. Eléctrica,1,81,False,4906,True,True
573,Diego 573,30,Villa Nueva,Ing. Eléctrica,9,85,True,5993,False,False
574,Carlos 574,30,Quetzaltenango,Ing. Eléctrica,8,60,False,7921,False,True
575,Luis 575,26,Antigua,Ing. Eléctrica,10,88,True,3557,False,True
576,Ana 576,25,Antigua,Ing. Eléctrica,1,93,False,7611,False,True
577,Andrés 577,30,Guatemala,Ing. Electrónica,3,65,True,4415,True,True
578,Javier 578,28,Guatemala,Ing. Sistemas,9,69,False,6609,True,False
579,Ana 579,26,Mixco,Ing. Eléctrica,1,81,False,6914,True,True
580,Sofía 580,21,Guatemala,Ing. Sistemas,9,66,False,3050,False,False
581,María 581,18,Quetzaltenango,Ing. Sistemas,2,78,False,5409,True,True
582,Carlos 582,22,Antigua,Ing. Sistemas,2,93,True,3889,True,False
583,Carlos 583,21,Guatemala,Ing. Eléctrica,7,74,True,4669,True,True
584,Luis 584,23,Villa Nueva,Ing. Eléctrica,5,70,True,7285,False,True
585,María 585,22,Guatemala,Ing. Eléctrica,5,83,True,6470,True,False
586,Luis 586,25,Quetzaltenango,Ing. Sistemas,10,68,True,7870,True,True
587,Luis 587,28,Mixco,Ing. Eléctrica,9,88,True,6072,False,True
588,Lucía 588,19,Guatemala,Ing. Electrónica,4,76,True,6335,False,True
589,María 589,26,Guatemala,Ing. Sistemas,9,98,True,3083,False,False
590,Lucía 590,21,Mixco,Ing. Sistemas,10,95,True,5367,False,True
591,María 591,18,Villa Nueva,Ing. Electrónica,1,67,True,3103,True,True
592,María 592,19,Villa Nueva,Ing. Eléctrica,10,71,False,3760,False,True
593,Ana 593,20,Villa Nueva,Ing. Sistemas,1,64,False,5141,False,True
594,Javier 594,24,Guatemala,Ing. Sistemas,5,96,False,5098,False,False
595,Luis 595,21,Villa Nueva,Ing. Electrónica,4,68,False,5027,False,True
596,María 596,30,Mixco,Ing. Electrónica,5,77,True,7967,False,True
597,Paola 597,26,Antigua,Ing. Eléctrica,5,60,True,6089,True,True
598,Lucía 598,29,Mixco,Ing. Eléctrica,9,79,False,2877,True,True
599,Sofía 599,23,Mixco,Ing. Eléctrica,4,71,False,3787,False,False
600,Paola 600,30,Quetzaltenango,Ing. Sistemas,10,89,True,3418,False,True
601,Luis 601,28,Villa Nueva,Ing. Sistemas,4,60,False,5924,True,True
602,Andrés 602,26,Antigua,Ing. Eléctrica,1,98,False,5152,False,True
603,Sofía 603,20,Guatemala,Ing. Eléctrica,4,62,True,4988,False,False
604,Andrés 604,24,Quetzaltenango,Ing. Electrónica,3,83,True,6233,False,False
605,Lucía 605,24,Antigua,Ing. Electrónica,8,87,True,7779,True,False
606,Lucía 606,30,Antigua,Ing. Electrónica,1,72,False,5392,False,False
607,Paola 607,24,Villa Nueva,Ing. Eléctrica,6,99,False,7960,False,False
608,Paola 608,26,Mixco,Ing. Eléctrica,6,60,True,4901,False,False
609,Lucía 609,24,Guatemala,Ing. Sistemas,9,82,True,3619,True,True
610,Carlos 610,30,Mixco,Ing. Sistemas,4,75,True,6667,False,False
611,Lucía 611,29,Villa Nueva,Ing. Eléctrica,5,64,False,5910,False,False
612,Paola 612,25,Villa Nueva,Ing. Sistemas,7,77,True,7847,True,False
613,Luis 613,22,Villa Nueva,Ing. Sistemas,8,66,False,4101,True,True
614,Javier 614,20,Quetzaltenango,Ing. Sistemas,5,75,False,3525,True,False
615,Luis 615,28,Villa Nueva,Ing. Sistemas,4,60,False,7821,True,False
616,Luis 616,25,Mixco,Ing. Eléctrica,8,72,False,4789,True,True
617,Paola 617,24,Villa Nueva,Ing. Eléctrica,3,83,True,3644,True,False
618,Carlos 618,19,Mixco,Ing. Electrónica,2,72,False,6717,True,True
619,Javier 619,21,Villa Nueva,Ing. Eléctrica,7,88,False,4560,True,True
620,Luis 620,23,Guatemala,Ing. Eléctrica,7,81,False,3696,True,False
621,Lucía 621,23,Quetzaltenango,Ing. Sistemas,1,60,False,2019,True,True
622,Carlos 622,26,Quetzaltenango,Ing. Sistemas,6,75,True,7426,True,False
623,Andrés 623,24,Quetzaltenango,Ing. Eléctrica,6,99,False,5798,True,True
624,Luis 624,24,Mixco,Ing. Sistemas,1,69,False,2880,False,True
625,Diego 625,23,Mixco,Ing. Eléctrica,3,84,False,7155,True,True
626,Luis 626,22,Antigua,Ing. Eléctrica,8,68,False,5043,True,False
627,Diego 627,18,Guatemala,Ing. Electrónica,7,64,True,2184,False,True
628,Sofía 628,23,Antigua,Ing. Sistemas,10,94,False,4820,True,True
629,Luis 629,22,Antigua,Ing. Sistemas,1,61,True,3843,True,True
630,Andrés 630,28,Guatemala,Ing. Sistemas,8,85,True,4667,False,True
631,Lucía 631,20,Mixco,Ing. Electrónica,5,84,True,7058,False,True
632,Javier 632,19,Quetzaltenango,Ing. Electrónica,9,91,True,3002,False,False
633,Diego 633,19,Antigua,Ing. Electrónica,1,69,False,5494,True,False
634,María 634,29,Guatemala,Ing. Sistemas,2,95,True,2301,True,False
635,Carlos 635,25,Guatemala,Ing. Electrónica,8,93,False,7150,True,False
636,Andrés 636,24,Antigua,Ing. Sistemas,8,94,True,2414,False,True
637,Lucía 637,27,Antigua,Ing. Eléctrica,10,71,False,2775,False,True
638,María 638,24,Mixco,Ing. Sistemas,8,83,False,4355,False,True
639,Paola 639,22,Villa Nueva,Ing. Eléctrica,8,75,True,5912,True,False
640,María 640,27,Guatemala,Ing. Electrónica,10,76,False,5209,True,True
641,Paola 641,30,Antigua,Ing. Sistemas,2,64,True,4798,False,True
642,Luis 642,27,Quetzaltenango,Ing. Sistemas,9,87,True,2640,False,False
643,Luis 643,20,Antigua,Ing. Eléctrica,5,74,False,6962,False,True
644,Lucía 644,21,Mixco,Ing. Electrónica,2,71,True,7229,True,False
645,María 645,27,Mixco,Ing. Eléctrica,6,66,True,6496,False,False
